emp_no,first_name,last_name,dept_name
294597,DAIDA,Tomescu,Research
294597,DAIDA,Tomescu,Development
291010,Danae,Acton,Customer Service
291010,Danae,Acton,Production
242957,Danae,Antonakopoulos,Production
420547,Danae,Ashish,Research
62637,Danae,Assaf,Research
400779,Danae,Biran,Finance
274496,Danae,Boguraev,Development
226302,Danae,Braunmuhl,Quality Management
463340,Danae,Buchter,Quality Management
56476,Danae,Chiola,Development
37407,Danae,Cochrane,Development
273972,Danae,Conta,Production
273972,Danae,Conta,Customer Service
83986,Danae,Cusworth,Marketing
215326,Danae,Furudate,Sales
215326,Danae,Furudate,Marketing
92262,Danae,Imataki,Development
22593,Danae,Jeansoulin,Sales
257659,Danae,Kadhim,Sales
290000,Danae,Kading,Finance
258933,Danae,Karlin,Development
221088,Danae,Kawashima,Development
434339,Danae,Lorch,Marketing
460244,Danae,Menhardt,Development
55466,Danae,Mitsuhashi,Quality Management
447215,Danae,Mullainathan,Production
479398,Danae,Petersohn,Development
479398,Danae,Petersohn,Production
438421,Danae,Pollacia,Sales
224917,Danae,Pollock,Development
83634,Danae,Randi,Marketing
83634,Danae,Randi,Human Resources
60255,Danae,Siochi,Sales
481945,Danae,Stiles,Production
280368,Danae,Sullins,Production
259960,Danae,Thambidurai,Development
79178,Danae,Worfolk,Production
48524,Danae,Wursthorn,Production
201293,Danae,Yetim,Research
297980,Danai,Angiulli,Development
235837,Danai,Cannata,Research
235837,Danai,Cannata,Production
224460,Danai,Dayana,Development
102552,Danai,Delgrande,Customer Service
219034,Danai,Doering,Production
231425,Danai,DuCasse,Development
481886,Danai,Erdmenger,Research
459750,Danai,Ernst,Marketing
459750,Danai,Ernst,Sales
438704,Danai,Godskesen,Production
225658,Danai,Kakkar,Sales
105935,Danai,Koshiba,Research
259553,Danai,Krychniak,Marketing
84656,Danai,Lubachevsky,Production
220331,Danai,Middleton,Finance
479905,Danai,Peir,Development
452666,Danai,Percebois,Marketing
276981,Danai,Perfilyeva,Development
456751,Danai,Pfau,Sales
96630,Danai,Porenta,Sales
417915,Danai,Quadeer,Finance
256391,Danai,Range,Production
287501,Danai,Thebaut,Finance
17158,Danai,Vecchio,Production
17158,Danai,Vecchio,Customer Service
459478,Danai,Vuskovic,Production
70162,Danai,Wrigley,Development
455933,Danco,Beilner,Development
293103,Danco,Butner,Quality Management
283950,Danco,Esposito,Production
458528,Danco,Famili,Sales
435047,Danco,Hiyoshi,Development
459064,Danco,Isaac,Production
260502,Danco,Jeong,Sales
432578,Danco,Khalid,Development
45695,Danco,Kowalchuk,Development
252948,Danco,Krupka,Marketing
252948,Danco,Krupka,Customer Service
497567,Danco,Linares,Production
91519,Danco,Panienski,Marketing
425636,Danco,Picaronny,Sales
275466,Danco,Puoti,Development
429010,Danco,Ramras,Development
98063,Danco,Rusterholz,Development
204330,Danco,Stanfel,Production
470292,Danco,Swiler,Research
38942,Danco,Xiaoshan,Sales
254016,Danel,Bierman,Development
254016,Danel,Bierman,Research
250420,Danel,Conta,Research
57223,Danel,Copas,Development
203848,Danel,Domenig,Research
32642,Danel,Garigliano,Production
32642,Danel,Garigliano,Customer Service
204157,Danel,Gomatam,Marketing
287966,Danel,Hainaut,Production
484943,Danel,Iivonen,Sales
430498,Danel,Krybus,Production
272254,Danel,Lambe,Research
484047,Danel,Leivant,Sales
494794,Danel,Lindenbaum,Production
102153,Danel,Lukaszewicz,Marketing
90914,Danel,Mandell,Development
491847,Danel,Mitzlaff,Marketing
54480,Danel,Nilsson,Production
77884,Danel,Pollacia,Development
225373,Danel,Rodite,Development
83808,Danel,Setiz,Sales
297410,Danel,Setlzner,Marketing
89125,Danel,Sinitsyn,Production
431432,Danel,Verhoeff,Development
475642,Danel,Zeilberger,Production
93203,Danel,Zizka,Sales
207840,Danel,Zuberek,Development
14509,Danil,Aloia,Finance
248686,Danil,Awdeh,Research
50268,Danil,Borovoy,Sales
29739,Danil,Comyn,Production
490297,Danil,DuCasse,Production
70751,Danil,Heusch,Development
208947,Danil,Hockney,Production
58094,Danil,Katiyar,Development
215142,Danil,Kushner,Sales
215142,Danil,Kushner,Customer Service
34536,Danil,Narahari,Development
33649,Danil,Peng,Production
54984,Danil,Perng,Development
497398,Danil,Przulj,Finance
292371,Danil,Stanfel,Development
404464,Danil,Stentiford,Customer Service
61846,Danil,Varley,Development
291070,Danil,Verhoeff,Quality Management
482583,Danil,Wielonsky,Sales
289032,Danny,Asrin,Sales
25016,Danny,Asrin,Development
208119,Danny,Azulay,Human Resources
99649,Danny,Berstel,Development
282683,Danny,Biran,Marketing
282683,Danny,Biran,Sales
489669,Danny,Businaro,Development
63114,Danny,Cheshire,Sales
415468,Danny,Ciolek,Quality Management
415468,Danny,Ciolek,Production
491435,Danny,Codenie,Finance
93108,Danny,Dayang,Production
268941,Danny,Edelhoff,Quality Management
260783,Danny,Emmerich,Quality Management
33696,Danny,Famili,Development
40520,Danny,Gajiwala,Development
40520,Danny,Gajiwala,Quality Management
272676,Danny,Hebden,Customer Service
493560,Danny,Henseler,Production
269399,Danny,Iacovou,Quality Management
213839,Danny,Kakkar,Sales
487677,Danny,Kilgour,Development
204925,Danny,Lagarias,Production
70516,Danny,Mamelak,Research
265223,Danny,Minakawa,Quality Management
69387,Danny,Mitsuhashi,Development
480135,Danny,Narahari,Development
409626,Danny,Picci,Sales
207515,Danny,Puppo,Development
488279,Danny,Rohrbach,Sales
267540,Danny,Sabnani,Research
421122,Danny,Schnelling,Sales
284559,Danny,Sooriamurthi,Development
37496,Danny,Tchuente,Marketing
426433,Danny,Welham,Sales
220956,Dannz,Beerel,Sales
490215,Dannz,Bennis,Sales
243494,Dannz,Bernatsky,Sales
29955,Dannz,Bondorf,Customer Service
23480,Dannz,Busillo,Sales
255499,Dannz,Engelmann,Sales
81264,Dannz,Erdmenger,Finance
50002,Dannz,Gecsel,Sales
63562,Dannz,Heiserman,Production
28525,Dannz,Highland,Production
28525,Dannz,Highland,Customer Service
423093,Dannz,Kadhim,Sales
30899,Dannz,Keirsey,Sales
408124,Dannz,Lipner,Production
105120,Dannz,Litzler,Production
19828,Dannz,Maliniak,Quality Management
66229,Dannz,Mayerwieser,Sales
66229,Dannz,Mayerwieser,Marketing
497806,Dannz,Montemayor,Research
97194,Dannz,Ozery,Development
49047,Dannz,Pargaonkar,Development
270888,Dannz,Rodham,Sales
437889,Dannz,Rosay,Sales
488131,Dannz,Rosch,Production
431430,Dannz,Rousseau,Human Resources
443971,Dannz,Schreiter,Quality Management
227689,Dannz,Seuren,Finance
227689,Dannz,Seuren,Sales
12417,Dannz,Spelt,Production
59309,Dannz,Sury,Sales
246858,Dannz,Swist,Development
416568,Dannz,Usery,Development
218739,Dannz,Vadhan,Marketing
218739,Dannz,Vadhan,Sales
200612,Dannz,Veevers,Sales
270322,Dannz,Zastre,Development
465829,Dante,Beidas,Production
405832,Dante,Bellone,Development
75916,Dante,Besselaar,Development
247335,Dante,Bottner,Production
100842,Dante,Brobst,Development
100842,Dante,Brobst,Research
483104,Dante,Daescu,Development
496878,Dante,Frezza,Production
254409,Dante,Gide,Development
81851,Dante,Heystek,Development
39166,Dante,Jenevein,Quality Management
450596,Dante,Jiafu,Development
450596,Dante,Jiafu,Production
402667,Dante,Kamble,Production
101690,Dante,Lally,Marketing
101690,Dante,Lally,Sales
489801,Dante,Lichtner,Production
466315,Dante,Majewski,Production
276433,Dante,Morton,Production
455998,Dante,Panangaden,Sales
87876,Dante,Perfilyeva,Production
57535,Dante,Petereit,Production
42104,Dante,Plesums,Customer Service
433701,Dante,Rando,Finance
205524,Dante,Reistad,Production
85776,Dante,Reutenauer,Sales
440979,Dante,Rosay,Development
436646,Dante,Rotem,Production
11696,Dante,Rothe,Sales
97492,Dante,Schnabel,Sales
286992,Dante,Skafidas,Development
70535,Dante,Speel,Finance
447079,Dante,Stanger,Production
298916,Dante,Waschkowski,Production
284210,Dante,Weisert,Production
471153,Dante,Willoner,Production
443592,Dante,Wursthorn,Development
434120,Dayanand,Baca,Finance
65390,Dayanand,Bail,Production
85811,Dayanand,Bain,Production
410527,Dayanand,Bharadwaj,Human Resources
18155,Dayanand,Danlos,Production
282905,Dayanand,Escriba,Human Resources
231424,Dayanand,Fortenbacher,Marketing
91799,Dayanand,Gill,Production
27708,Dayanand,Gill,Marketing
481975,Dayanand,Gruenwald,Sales
469779,Dayanand,Kaltofen,Marketing
452119,Dayanand,Kuhnemann,Sales
47438,Dayanand,Mandell,Marketing
61322,Dayanand,Mawatari,Production
222720,Dayanand,Montresor,Development
497062,Dayanand,Naudin,Finance
23883,Dayanand,Ozery,Development
482469,Dayanand,Rahier,Development
254490,Dayanand,Ranta,Production
254490,Dayanand,Ranta,Quality Management
109748,Dayanand,Suessmith,Development
224942,Dayanand,Swab,Production
64872,Dayanand,Thibadeau,Sales
269812,Dayanand,Thorensen,Finance
269812,Dayanand,Thorensen,Human Resources
219000,Dayanand,Yetim,Production
213360,Debaprosad,Antonakopoulos,Production
51121,Debaprosad,Bierbaum,Sales
49315,Debaprosad,Gihr,Sales
23996,Debaprosad,Hasham,Production
455336,Debaprosad,Hatcliff,Finance
279216,Debaprosad,Kamber,Development
54566,Debaprosad,Kropf,Production
230355,Debaprosad,Lamma,Production
482483,Debaprosad,Landherr,Customer Service
37546,Debaprosad,Menhardt,Quality Management
51431,Debaprosad,Merro,Sales
453268,Debaprosad,Michaeli,Development
242863,Debaprosad,Otillio,Customer Service
260423,Debaprosad,Papadias,Development
471948,Debaprosad,Perng,Sales
74101,Debaprosad,Porenta,Development
51526,Debaprosad,Rassart,Finance
292394,Debaprosad,Rosis,Production
292394,Debaprosad,Rosis,Quality Management
18706,Debaprosad,Schicker,Sales
463993,Debaprosad,Serot,Development
286515,Debaprosad,Soicher,Development
231096,Debaprosad,Tyugu,Customer Service
231096,Debaprosad,Tyugu,Sales
65952,Debaprosad,Vesna,Production
296235,Debaprosad,Vidal,Finance
486429,Debaprosad,Wossner,Research
466042,Debaprosad,Yetto,Development
423986,Debatosh,Alvarado,Development
423986,Debatosh,Alvarado,Quality Management
81849,Debatosh,Bednarek,Sales
43737,Debatosh,Beerel,Production
43737,Debatosh,Beerel,Quality Management
488691,Debatosh,Bolsens,Development
422696,Debatosh,Botman,Finance
271703,Debatosh,Flowers,Sales
272615,Debatosh,Heyers,Marketing
475875,Debatosh,Huxford,Finance
283454,Debatosh,Massonet,Research
21580,Debatosh,Morton,Development
470592,Debatosh,Munke,Production
499816,Debatosh,Murtagh,Development
478116,Debatosh,Piveteau,Development
275754,Debatosh,Rosaz,Finance
229249,Debatosh,Sgarro,Quality Management
229249,Debatosh,Sgarro,Production
20408,Debatosh,Smailagic,Development
101521,Debatosh,Soloway,Production
265203,Debatosh,Sudkamp,Sales
229450,Debatosh,Tramer,Production
69271,Debatosh,Zyda,Production
71300,Deborah,Beilner,Finance
278823,Deborah,Besancenot,Research
37270,Deborah,Bharadwaj,Development
69835,Deborah,Birdsall,Production
472203,Deborah,Brendel,Research
437348,Deborah,Emden,Development
437348,Deborah,Emden,Research
484900,Deborah,Halevi,Production
230290,Deborah,Hopewell,Development
296389,Deborah,Kornyak,Finance
234703,Deborah,Levasseur,Development
217845,Deborah,Matheson,Production
26020,Deborah,Moffat,Human Resources
206578,Deborah,Onuegbe,Sales
285675,Deborah,Orsini,Sales
498521,Deborah,Perna,Research
235177,Deborah,Petereit,Development
69647,Deborah,Pileggi,Sales
69647,Deborah,Pileggi,Marketing
102220,Deborah,Poehlman,Production
75944,Deborah,Rohrbach,Development
13990,Deborah,Schapiro,Development
235425,Deborah,Schiper,Research
94521,Deborah,Schlegelmilch,Research
250006,Deborah,Spataro,Sales
456429,Deborah,Stasinski,Human Resources
38851,Deborah,Stassinopoulos,Development
423607,Deborah,Suwa,Development
423607,Deborah,Suwa,Research
289509,Deborah,Tanemo,Research
202549,Deborah,Thombley,Development
478387,Deborah,Vesna,Quality Management
284622,Deborah,Worfolk,Research
272009,Deborah,Woycyznski,Development
211350,Deborah,Zeilberger,Human Resources
22012,DeForest,Armand,Development
429272,DeForest,Benantar,Production
296078,DeForest,Birta,Development
253294,DeForest,Cherinka,Development
244279,DeForest,Claffy,Research
433408,DeForest,Gerteisen,Production
409303,DeForest,Gulik,Sales
222326,DeForest,Heyers,Development
84945,DeForest,Hinsberger,Finance
71780,DeForest,Honglei,Production
453887,DeForest,Hooghiemstra,Production
427697,DeForest,Juneja,Production
210477,DeForest,Keirsey,Development
230975,DeForest,Keohane,Development
32703,DeForest,Klyachko,Sales
33736,DeForest,Koyama,Development
66536,DeForest,Malinowski,Production
15905,DeForest,Petersohn,Production
428959,DeForest,Prenel,Sales
34122,DeForest,Rossi,Quality Management
32871,DeForest,Rullman,Sales
234740,DeForest,Schaar,Customer Service
239116,DeForest,Silva,Production
239116,DeForest,Silva,Quality Management
459409,DeForest,Szilard,Production
84219,DeForest,Vuskovic,Sales
21527,DeForest,Yurov,Production
462590,DeForest,Zucker,Production
15687,Dekang,Ambroszkiewicz,Finance
456620,Dekang,Avouris,Production
49920,Dekang,Babu,Sales
424980,Dekang,Badr,Development
427262,Dekang,Birge,Marketing
97985,Dekang,Botman,Research
97985,Dekang,Botman,Development
422180,Dekang,Christ,Development
420341,Dekang,Dalton,Research
77438,Dekang,Engberts,Quality Management
64761,Dekang,Fujisaki,Development
271888,Dekang,Gide,Quality Management
271888,Dekang,Gide,Production
234617,Dekang,Jenevein,Human Resources
33767,Dekang,Kenevan,Development
60072,Dekang,Luke,Customer Service
60902,Dekang,Lung,Production
260521,Dekang,Marrevee,Human Resources
494316,Dekang,Merlo,Sales
293342,Dekang,Moehrke,Sales
36441,Dekang,Pearson,Development
51039,Dekang,Penz,Customer Service
415458,Dekang,Ponthieu,Sales
72920,Dekang,Radivojevic,Marketing
72920,Dekang,Radivojevic,Customer Service
31890,Dekang,Shiratori,Sales
31890,Dekang,Shiratori,Customer Service
487495,Dekang,Shobatake,Development
96900,Dekang,Solovay,Development
468717,Dekang,Soloway,Production
75477,Dekang,Tsukuda,Production
75477,Dekang,Tsukuda,Development
430101,Dekang,Veeraraghavan,Sales
482268,Dekang,Waschkowski,Production
482268,Dekang,Waschkowski,Quality Management
406739,Demin,Baby,Development
238360,Demin,Basawa,Sales
455159,Demin,Benantar,Finance
486283,Demin,Berstel,Marketing
456300,Demin,Chiodo,Development
74184,Demin,Crelier,Development
485729,Demin,Dayang,Sales
93976,Demin,Dengi,Customer Service
109080,Demin,Dratva,Human Resources
494885,Demin,Eterovic,Sales
97335,Demin,Haddadi,Production
97335,Demin,Haddadi,Quality Management
18208,Demin,Irland,Human Resources
210842,Demin,Iwayama,Development
210842,Demin,Iwayama,Production
88269,Demin,Kaelbling,Sales
463252,Demin,Krzyzanowski,Production
213426,Demin,Lenart,Sales
213426,Demin,Lenart,Customer Service
42053,Demin,Lores,Customer Service
492777,Demin,Mapelli,Quality Management
297566,Demin,Marquardt,Production
77948,Demin,Merks,Research
77948,Demin,Merks,Production
499496,Demin,Oskamp,Development
79681,Demin,Panwar,Production
261862,Demin,Penn,Development
468103,Demin,Remmers,Production
431073,Demin,Savasere,Development
431073,Demin,Savasere,Research
493261,Demin,Savasere,Quality Management
282909,Demin,Schapire,Development
282909,Demin,Schapire,Production
424998,Demin,Schmezko,Development
201860,Demin,Sewelson,Production
224937,Demin,Solovay,Development
66909,Demin,Sooriamurthi,Production
25765,Demin,Suermann,Development
424084,Demin,Suwa,Marketing
271605,Demin,Yemenis,Development
21011,Demin,Zedlitz,Production
81817,Demos,Aloia,Production
281939,Demos,Biran,Development
265021,Demos,Escriba,Development
25972,Demos,Escriba,Development
452462,Demos,Esposito,Development
493378,Demos,Flexer,Customer Service
493378,Demos,Flexer,Sales
256480,Demos,Ghemri,Development
256480,Demos,Ghemri,Production
240950,Demos,Kleiser,Development
42850,Demos,Kornyak,Development
426865,Demos,Krohn,Production
464366,Demos,Krupka,Production
402670,Demos,Lorys,Development
94438,Demos,Lueh,Production
204852,Demos,Lupu,Finance
289433,Demos,Maquelin,Sales
51299,Demos,McClure,Development
265829,Demos,Menhoudj,Finance
232211,Demos,Nishimukai,Production
201327,Demos,Pluym,Human Resources
232438,Demos,Polupanov,Research
232438,Demos,Polupanov,Development
237093,Demos,Ranum,Development
89051,Demos,Ritzmann,Sales
292023,Demos,Rullman,Marketing
292023,Demos,Rullman,Sales
49912,Demos,Swiss,Finance
240086,Demos,Tasistro,Production
102180,Demos,Waschkowski,Research
242495,Demos,Yamaashi,Quality Management
446244,Denis,Baez,Sales
73409,Denis,Biros,Production
258657,Denis,Choobineh,Development
94206,Denis,Cooley,Finance
294099,Denis,Cullers,Production
448362,Denis,Erol,Sales
108839,Denis,Felcyn,Production
496944,Denis,Fortenbacher,Development
489618,Denis,Gadepally,Production
212883,Denis,Hedayat,Finance
204706,Denis,Joslin,Quality Management
469705,Denis,Kamber,Marketing
46740,Denis,Kisuki,Human Resources
215890,Denis,Kroon,Development
427346,Denis,Kropf,Sales
227684,Denis,Kusakabe,Research
205150,Denis,Murthy,Development
214779,Denis,Nitsche,Research
470845,Denis,Ozery,Development
484522,Denis,Paciorek,Sales
406922,Denis,Piazza,Development
20368,Denis,Samarati,Customer Service
268447,Denis,Shackel,Production
234603,Deniz,Ambroszkiewicz,Production
66226,Deniz,Baba,Production
263510,Deniz,Bolotov,Development
483854,Deniz,Borstler,Customer Service
51622,Deniz,Casperson,Quality Management
51622,Deniz,Casperson,Production
44240,Deniz,Famili,Development
38700,Deniz,Figueira,Development
226568,Deniz,Frezza,Marketing
491028,Deniz,Kaltofen,Sales
284081,Deniz,Kampfer,Sales
238791,Deniz,Kroll,Research
261337,Deniz,Leslie,Sales
211157,Deniz,Levasseur,Production
253445,Deniz,Maliniak,Production
417237,Deniz,Menyhert,Marketing
92063,Deniz,Olivero,Sales
203125,Deniz,Prenel,Quality Management
209610,Deniz,Rouquie,Production
85577,Deniz,Sadowski,Customer Service
13076,Deniz,Skafidas,Development
406192,Deniz,Tanemo,Customer Service
26752,Deniz,Zockler,Production
275447,Denny,Begiun,Production
281378,Denny,Denos,Development
79473,Denny,Ellozy,Development
465096,Denny,Facello,Production
31557,Denny,Kalafatis,Sales
56588,Denny,Karcich,Research
427633,Denny,Limongiello,Development
236609,Denny,Luks,Finance
291683,Denny,Masand,Sales
458830,Denny,Murillo,Development
423728,Denny,Murtafg,Production
71545,Denny,Nittel,Customer Service
